MLS_Num,Address,City,Original_Price,List_Date,Days_On_Market,Living_SQFT,Status,List_Price,Land_SQFT,Type,Closing_Date,Sold_Price,Zip
401719,46 Hoowehi Pl,Kahului,1175000,45384,66,1473,SLD,1175000,4086,SF,45450,1135000,96732
399659,872 Mahealani St,Kihei,1150000,45169,56,1071,SLD,1150000,6521,SF,45225,1145000,96753
400164,2078 Kolo Pl,Wailuku,1149000,45233,56,2040,SLD,1149000,8738,SF,45289,1149000,96793
400072,36 Waihili Pl,Kihei,1250000,45222,102,1434,SLD,1250000,4504,SF,45324,1150000,96753
399936,709 Pona Way,Kahului,1199999,45204,125,1107,SLD,1199999,6534,SHO,45329,1150000,96732
401050,143 Olina St,Kahului,1150000,45323,55,1385,SLD,1150000,8246,SF,45378,1150000,96732
402212,83 Iao Loop,Wailuku,1195000,45428,48,1682,SLD,1195000,6499,SF,45476,1150000,96793
403395,15 Ohia Laka Pl,Wailuku,1150000,45484,57,2137,SLD,1150000,7619,SF,45541,1150000,96793
402882,68 W Makahakaha Loop,Wailuku,1300000,45487,59,1774,ACT,1150000,5658,SF,,,96793
403205,5161-I Kohi St,Lahaina,1250000,45520,26,1152,ACT,1150000,4583,SHO,,,96761
403419,14 Pakau Pl,Kahului,1150000,45544,2,1382,ACT,1150000,8876,SF,,,96732
399637,2811 Liholani St,Makawao,1150000,45166,32,1734,SLD,1150000,19201,SF,45198,1150000,97868
400468,170 Molehulehu Loop,Kahului,1150000,45262,135,1584,SLD,1150000,3598,SF,45397,1150000,96732
402303,305 Pulihi St,Kahului,1150000,45436,110,1331,ACT,1150000,3424,SF,,,96732
398852,340 Alalele Pl,Hana,1395000,45057,365,1792,SLD,1199000,127631,SF,45422,1150000,96713
402803,1932 Kaihamu Pl,Wailuku,1150000,45478,68,851,PNDS,1150000,12110,SFD,,,96793
402746,165 Kamahao Cir,Wailuku,1225000,45474,65,1662,SLD,1225000,4591,SF,45539,1152500,96793
400416,34 Kolopua Pl,Wailuku,1155000,45260,22,1679,SLD,1155000,6024,SF,45282,1155000,96793
402200,621 Loulu Way,Makawao,1195000,45427,55,960,SLD,1195000,10006,SFD,45482,1160000,96768
403087,21 Laie Iki Pl,Makawao,1295000,45509,37,729,PNDS,1160000,7845,SF,,,96768
400485,167 Olina St,Kahului,1168720,45174,94,1937,SLD,1168720,7697,SF,45268,1168720,96732
402772,243 Moali St,Kahului,1149000,45475,49,972,SLD,1149000,10860,SFD,45524,1170000,96732
400071,67 Puu Koa Pl,Haiku,1250000,45222,88,1650,SLD,1250000,6029,SF,45310,1170000,96708
399970,15247 Haleakala Hwy,Kula,1297000,45209,134,1027,SLD,1197000,114998,SF,45343,1170000,96790
400107,785 Aukai St,Wailuku,1250000,45226,116,2142,SLD,1250000,6739,SF,45342,1170000,96793
400701,163 Olina St,Kahului,1174000,45288,0,1998,SLD,1174000,8027,SF,45288,1174000,96732
400389,219 Humupea Ln,Kihei,1250000,45259,57,1056,SLD,1250000,6830,SF,45316,1175000,96753
399695,351 S Kihei Rd,Kihei,1250000,45174,197,1164,SLD,1175000,33977,SF,45371,1175000,96753
401155,185 Auhana Rd,Kihei,1300000,45333,134,960,SLD,1175000,136953,SF,45467,1175000,96753
402832,1380 Kilou St,Wailuku,1300000,45482,64,1158,PNDS,1175000,6159,SF,,,96793
401170,16 Hooia Pl,Lahaina,1750000,45334,113,1829,SLD,1400000,5702,SF,45447,1175000,96761
401577,639 Papua St,Wailuku,1250000,45370,52,1694,SLD,1250000,7026,SF,45422,1175000,96793
399919,8 Huina Pl,Kula,1300000,45201,196,2028,SLD,1300000,21824,SF,45397,1175000,96790
403393,1791 Piihana Rd,Wailuku,1179000,45541,5,2630,ACT,1179000,8316,SF,,,96793
400041,620 Komo Ohia St,Wailuku,1199000,45218,50,1766,SLD,1199000,7148,SF,45268,1185000,96793
402278,71 Kuuhoa Pl,Kahului,1250000,45434,112,2124,ACT,1188000,6464,SF,,,96732
399725,36 Kupaloke St,Wailuku,1205000,45177,98,1998,SLD,1205000,6125,SF,45275,1188775,96793
402786,1109 Pookela Rd,Makawao,1195000,45477,54,720,SLD,1195000,10219,SF,45531,1195000,96768
401759,52 Ka Ikena Loop,Wailuku,1195000,45390,74,1762,SLD,1195000,7353,SF,45464,1195000,96793
401042,63 W Kanamele Loop,Wailuku,1300000,45323,60,2054,SLD,1225000,6473,SF,45383,1195000,96793
400095,16 Maukanani Rd,Kula,1195000,45225,40,1133,SLD,1195000,23697,SFD,45265,1195000,96790
399741,159 Olina St,Kahului,1185000,45180,136,1998,SLD,1185000,8316,SF,45316,1195600,96732
398992,66 Kupaloke St,Wailuku,1216000,45073,117,1998,SLD,1196000,6007,SF,45190,1196000,96793
402380,854 Olowalu Rd,Lahaina,1298000,45441,105,696,PNDS,1198000,22486,SF,,,96761
402948,2047 Mokuhau Rd,Wailuku,1198000,45491,55,722,PNDS,1198000,14462,SFD,,,96793
403276,46 W Makahakaha Loop,Wailuku,1199000,45527,19,1473,ACT,1199000,4948,SF,,,96793
403213,306 Uala Pl,Kihei,1200000,45522,24,1075,ACT,1200000,7318,SF,,,96753
403354,10 N Hiena Pl,Pukalani,1200000,45538,8,1136,ACT,1200000,10865,SF,,,96768
399319,117 Keoneloa St,Wailuku,1350000,45112,92,2991,SLD,1275000,10267,SF,45204,1200000,96793
402851,10464 Kamehameha V Hwy,Kaunakakai,1200000,45483,63,1598,ACT,1200000,7505,SF,,,96748
401933,602 KAIOLA St,Kihei,1200000,45406,37,1440,SLD,1200000,8002,SF,45443,1200000,96753
399542,149 Kamahao Cir,Wailuku,1275000,45147,37,1774,SLD,1275000,4761,SF,45184,1200000,96793
402907,1042 Makawao Ave,Makawao,1210000,45489,36,1527,SLD,1210000,37483,SFD,45525,1200000,96768
399804,14 Kai Nana Pl,Kula,1200000,45185,97,1302,SLD,1200000,7353,SF,45282,1200000,96790
402766,160 Omaikai Pl,Lahaina,1200000,45435,39,960,SLD,1200000,4430,SF,45474,1200000,96761
402982,274 LAKAU Pl,Kihei,1200000,45423,74,492,SLD,1200000,8408,SFD,45497,1200000,96753
401803,3344 Kihapai Pl,Makawao,1200000,45393,105,1453,SLD,1200000,12323,SFD,45498,1200000,96768
400049,34 E Welakahao Rd,Kihei,1099000,45219,68,1248,SLD,1099000,7540,SFD,45287,1200000,96753-9999
399942,19 Hooiki St,Kihei,1280000,45204,120,1863,SLD,1230000,4809,SF,45324,1200000,96753
400365,993 Alaea St,Makawao,1275000,45258,80,1786,SLD,1199000,10319,SF,45338,1200000,96768
399373,48 Kupaloke St,Wailuku,1200000,45121,98,1998,SLD,1200000,5968,SF,45219,1200000,96793
402466,104 W Kauai St,Kahului,1300000,45447,71,1450,SLD,1300000,9749,SFD,45518,1205000,96732
399375,60 Kupaloke St,Wailuku,1206000,45121,74,1998,SLD,1206000,5963,SF,45195,1206000,96793
400311,2172 Auina Pl,Kihei,998900,45251,38,1716,SLD,998900,7571,SF,45289,1210000,96753
401493,268 Palanehe St,Kihei,1175000,45364,76,1040,SLD,1175000,7623,SHO,45440,1212000,96753
402981,25 Ohukai Rd,Kihei,1230000,45497,49,1164,ACT,1214000,7501,SF,,,96753
399724,42 Kupaloke St,Wailuku,1214000,45177,102,1998,SLD,1214000,6033,SF,45279,1214000,96793
401044,73 Unahe St,Kahului,1215000,45323,141,1998,SLD,1215000,6199,SF,45464,1215000,96732
402120,1 W Makahakaha Loop,Wailuku,1199000,45421,78,1473,SLD,1199000,7105,SF,45499,1220000,96793
399374,54 Kupaloke St,Wailuku,1220000,45121,70,1998,SLD,1220000,5942,SF,45191,1220000,96793
399889,916 KAHOKU Pl,Kihei,1399000,45198,103,1536,SLD,1240000,6665,SF,45301,1220000,96753
399726,30 Kupaloke St,Wailuku,1220000,45177,49,1998,SLD,1220000,6260,SF,45226,1220000,96793
399727,24 Kupaloke St,Wailuku,1221000,45177,102,1998,SLD,1221000,6438,SF,45279,1221000,96793
401746,1131 Kehau Pl,Makawao,1178000,45387,49,1224,SLD,1178000,11252,SF,45436,1224000,96768-9323
401598,287 Palanehe St,Kihei,1299000,45372,71,1760,SLD,1249000,8181,SF,45443,1225000,96753
402956,3221 Luahine Pl,Haiku,1195000,45495,30,840,SLD,1195000,6338,SF,45525,1225000,96708
402743,33 Kuualoha St,Kahului,1250000,45474,38,1304,SLD,1250000,9692,SF,45512,1225000,96732
399861,151 Kauhaa St,Kihei,1200000,45194,32,1248,SLD,1200000,3981,SF,45226,1225000,96753
399723,18 Kupaloke St,Wailuku,1222000,45176,89,1998,SLD,1222000,6643,SF,45265,1225050,96793
400068,240 Maka Hou Loop,Wailuku,1245000,45222,45,1799,SLD,1245000,5837,SF,45267,1235000,96793
399722,12 Kupaloke St,Wailuku,1235000,45176,110,1998,SLD,1235000,9256,SF,45286,1235000,96793
400318,802 Polu Pl,Kahului,1300000,45250,126,1405,SLD,1300000,9862,SFD,45376,1240000,96732
400420,151 Olina St,Kahului,1239000,45262,83,1937,SLD,1239000,8128,SF,45345,1241520,96732
401079,147 Olina St,Kahului,1250000,45326,40,1998,SLD,1250000,8120,SF,45366,1250000,96732
400709,1340 Ilima Ave,Lanai City,1250000,45259,30,1403,SLD,1250000,10663,SF,45289,1250000,96763-1314
399738,4965 Hana Hwy,Haiku,1295000,45180,113,984,SLD,1295000,99099,SF,45293,1250000,96708
401450,28 Papahi Loop,Kahului,1350000,45358,116,1873,SLD,1350000,5310,SF,45474,1250000,96732
402400,98 Mahola St,Makawao,1330000,45443,97,1564,SLD,1330000,12724,SFD,45540,1250000,96768
401597,33 Maunaleo St,Wailuku,1100000,45372,74,1727,SLD,1100000,6460,SF,45446,1250000,96793
402318,41 WENA Pl,Lahaina,1250000,45388,48,1541,SLD,1250000,10022,SF,45436,1250000,96761
401078,133 Lili Lehua St,Wailuku,1350000,45326,101,1762,SLD,1250000,12005,SF,45427,1250000,96793
401815,229 Awapuhi Pl,Wailuku,1400000,45394,40,2397,SLD,1400000,21057,SF,45434,1250000,96793
402880,170 Mehani Cir,Kihei,1250000,45486,60,1212,PNDS,1250000,7775,SF,,,96753
403310,662 Kailana St,Wailuku,1250000,45531,15,2013,PNDS,1250000,7196,SF,,,96793
399537,170 Door of Faith Rd,Haiku,1350000,45144,247,708,SLD,1350000,317552,SF,45391,1250000,96708
399905,979 Hana Hwy,Hana,1395000,45198,348,3280,ACT,1250000,17968,SF,,,96713
400298,111 Naulu St,Wailuku,1250000,45250,39,1702,SLD,1250000,7292,SF,45289,1255000,96793
402816,136 E Kanamele Loop,Wailuku,1349000,45481,65,1976,PNDS,1259000,4591,SF,,,96793
401478,95 E Makaukau Loop,Wailuku,1260000,45362,0,1473,SLD,1260000,6206,SF,45362,1260000,96793
399502,60 Naniuka Pl,Makawao,1400000,45140,195,965,SLD,1250000,105415,SF,45335,1260000,96768
402452,178 Molehulehu Loop,Kahului,129000000,45447,36,1839,SLD,1290000,3868,SF,45483,1260000,96732
401582,7 LOIHI Pl,Kahului,1300000,45371,70,1971,SLD,1300000,7562,SF,45441,1263000,96732
401784,124 Kili'o'opu St,Wailuku,1240000,45392,44,1542,SLD,1240000,7958,SF,45436,1265000,96793
399630,152 Huluhulu St,Kahului,1249000,45163,52,2362,SLD,1249000,9962,SF,45215,1265000,96732
402502,21 Pahee Pl,Kahului,1285000,45450,45,1538,SLD,1285000,6943,SF,45495,1265000,96732
401324,322 Kahiki St,Kahului,1475000,45349,192,1597,SLD,1375000,9522,SHO,45541,1265000,96732
402260,1603 Makahala Pl,Wailuku,1280000,45431,64,1824,SLD,1280000,6599,SF,45495,1270000,96793
401484,398 S Puunene Ave,Kahului,1290000,45363,57,1917,SLD,1290000,8603,SFD,45420,1273000,96732
398840,37 Kupaloke St,Wailuku,1273000,45055,161,1529,SLD,1273000,7279,SF,45216,1273050,96793
401735,156 Kawailani Cir,Kihei,1249000,45387,49,1780,SLD,1249000,4465,SF,45436,1274000,96753
401825,6 E Waipuilani Rd,Kihei,1300000,45395,65,1684,SLD,1250000,10167,SF,45460,1275000,96753
402224,162 KAWAILANI Cir,Kihei,1300000,45429,32,1616,SLD,1300000,4400,SF,45461,1275000,96753
399452,295 Kaikea St,Kihei,1365000,45133,65,1075,SLD,1365000,8207,SFD,45198,1275000,96753
402562,308 Kulalani Dr,Kula,1275000,45455,91,1062,ACT,1275000,20308,SF,,,96790-8227
401148,270 Palanehe St,Kihei,1399000,45331,75,1760,SLD,1329000,7741,SF,45406,1275000,96753
402060,221 Molehulehu St,Kahului,1395000,45417,129,2183,PNDS,1275000,5101,SF,,,96732
398873,19 Kupaloke St,Wailuku,1270000,45058,193,1529,SLD,1270000,6896,SF,45251,1275400,96793
398847,43 Kupaloke St,Wailuku,1279000,45056,166,1596,SLD,1279000,7510,SF,45222,1279000,96793
402254,857 Hopoe St,Lahaina,1429000,45431,115,894,ACT,1279000,6974,SF,,,96761
403418,200/206 Awawa Rd,Maunaloa,1279000,45544,2,1920,ACT,1279000,219542,SHO,,,96770
400856,208 Mehani Cir,Kihei,1329000,45303,62,1630,SLD,1329000,8146,SF,45365,1280000,95753
399101,201 Pua Kalaunu Loop,Wailuku,1284000,45090,241,1529,SLD,1284000,8782,SF,45331,1284000,96793
403245,73 Poloahilani St,Makawao,1285000,44610,915,2280,SLD,1285000,7505,SF,45525,1285000,96768
403335,381 Waiehu Beach Rd,Wailuku,1285000,45534,12,1588,PNDS,1285000,10846,SFD,,,96793
403074,219 Molokai Akau St,Kahului,1295000,45506,40,1925,ACT,1285000,7993,SF,,,96732
401422,63 Maka Hou Loop,Wailuku,1285000,45357,70,1799,SLD,1285000,10319,SF,45427,1285000,96793
401994,13 Poloahilani St,Makawao,1285000,44610,798,2280,SLD,1285000,7505,SF,45408,1285000,96768
401368,30 Koki Pl,Kihei,1280080,45352,42,1560,SLD,1280080,7501,SFD,45394,1285500,96753
399360,189 Kuena Ln,Kahului,1299000,45119,75,2227,SLD,1289000,6286,SF,45194,1289000,96732
402503,620 KUU HOME Pl,Kihei,1290000,45450,56,1804,SLD,1290000,7161,SF,45506,1290000,96753
399100,195 Pua Kalaunu Loop,Wailuku,1290000,45090,217,1596,SLD,1290000,8986,SF,45307,1290000,96793
402762,219 Kenolio Rd,Kihei,1425000,45474,72,1276,ACT,1290000,6264,SF,,,96753
402804,15 Kaana St,Kahului,1295000,45479,67,1385,ACT,1295000,6142,SF,,,96732
402383,224 Puumakani St,Kahului,1495000,45441,105,2273,ACT,1295000,10136,SF,,,96732
402281,25 Poloahilani St,Makawao,1295000,44612,820,2095,SLD,1295000,7524,SF,45432,1295000,96768
401555,185 Waipahe St,Kihei,1398000,45369,91,1928,SLD,1330000,7523,SF,45460,1295000,96753
403225,2811 Liholani St,Pukalani,1295000,45524,22,1734,ACT,1295000,191969,SF,,,96768
401489,23 Poloula St,Makawao,1295000,44670,689,2280,SLD,1295000,8250,SF,45359,1295000,96768
402516,2759 Baldwin Ave,Makawao,1295000,45452,64,600,SLD,1295000,676487,SF,45516,1295000,96768
402706,61 Poloahilani St,Makawao,1295000,44614,855,2095,SLD,1295000,7505,SF,45469,1295000,96768
398827,11 Kupaloke St,Wailuku,1294000,45055,233,1596,SLD,1294000,8625,SF,45288,1297246,96793
403257,137 Hoopili Akau St,Kihei,1349000,45526,20,1189,ACT,1299000,8019,SF,,,96753
403144,926 MAKANI Rd,Makawao,1475000,45514,32,720,ACT,1299000,16348,SFD,,,96768
402425,1378 Owaka St,Wailuku,1299000,45444,102,1746,PNDS,1299000,6042,SF,,,96793
402552,701 Kaae Rd,Wailuku,1600000,45455,91,1392,ACT,1299000,16117,SFD,,,96793
402812,35 Kupuna St,Kihei,1299000,45479,67,1378,PNDS,1299000,8686,SF,,,96753
401377,44 Wawali St,Kihei,1299000,45353,37,1780,SLD,1299000,5005,SF,45390,1299000,96753
401737,1995 Hana Hwy,Paia,1300000,44433,954,948,SLD,1300000,118614,SF,45387,1300000,96779
401740,206 Mahina St,Kihei,1300000,45350,37,1500,SLD,1300000,8015,SHO,45387,1300000,96753
402797,87 Alena Pl,Kihei,1375000,45478,68,1656,PNDS,1300000,7928,SFD,,,96753
401874,222 W Hawaii St,Kahului,1175000,45399,33,1040,SLD,1175000,7505,SFD,45432,1300000,96732
400669,434 Hoolawa Rd,Haiku,1300000,45244,38,1066,SLD,1300000,143443,SF,45282,1300000,96708
399715,798 Mahealani Pl,Kihei,1499000,45177,110,1955,SLD,1349000,8220,SF,45287,1300000,96753
399557,281 Pua Kalaunu Loop,Wailuku,1365000,45150,150,1638,SLD,1350000,6612,SF,45300,1300000,96793
402093,961 Lekeona Loop,Wailuku,1399000,45419,127,3208,PNDNS,1300000,6948,SF,,,96793
400446,33 Eleu Pl,Kihei,1325000,45265,77,1164,SLD,1325000,10759,SFD,45342,1300000,96753
400277,55 Moolu St,Wailuku,1318000,45247,91,1834,SLD,1318000,7932,SF,45338,1300000,96793-3315
401273,19 Olina St,Kahului,1360000,45277,67,1739,SLD,1360000,6587,SF,45344,1300000,96732-3701
402253,870 Malulani St,Kihei,1199000,45431,39,1071,SLD,1199000,5493,SF,45470,1300000,96753
400598,50 Naniuka Pl,Makawao,1799000,45278,240,999,SLD,1499000,95832,SF,45518,1300000,96768
399028,60 Lepo Pl,Haiku,1350000,45078,202,1222,SLD,1350000,124015,SFD,45280,1300000,96708
400228,405 Kaiolohia St,Kihei,1240000,45243,38,2583,SLD,1240000,7018,SF,45281,1300000,96753
399559,345 Ohaa St,Kahului,1300000,45150,40,3440,SLD,1300000,10298,SF,45190,1300000,96732
399826,104 Hakalani St,Wailuku,1195000,45188,45,1696,SLD,1195000,9662,SF,45233,1300000,96793
399099,207 Pua Kalaunu Loop,Wailuku,1301000,45090,204,1596,SLD,1301000,11147,SF,45294,1301000,96793
399113,189 Pua Kalaunu Loop,Wailuku,1295000,45090,226,1529,SLD,1295000,10028,SF,45316,1302800,96793
400080,165 Pua Kalaunu Loop,Wailuku,1300000,45221,137,1529,SLD,1300000,8995,SF,45358,1303692,96793
400881,129 Pua Kalaunu Loop,Wailuku,1285000,45306,127,1638,SLD,1285000,7771,SF,45433,1306806,96793
400865,114 Pua Kalaunu Loop,Wailuku,1284000,45303,193,1529,SLD,1284000,7832,SF,45496,1308321,96793
398879,25 Kupaloke St,Wailuku,1284000,45061,169,1596,SLD,1284000,7231,SF,45230,1308343,96793
399612,1733 Piiholo Rd,Makawao,1385000,45161,48,1533,SLD,1285000,49658,SF,45209,1310000,96768
400933,333 Alalani St,Makawao,1370000,45313,109,1532,SLD,1370000,22115,SFD,45422,1312000,96768
399171,1142 Hoalu Pl,Wailuku,1350000,45096,183,3208,SLD,1350000,7261,SF,45279,1315000,96793
400919,123 Pua Kalaunu Loop,Wailuku,1311530,45310,145,1638,SLD,1311530,7571,SF,45455,1316480,96793
401517,34 Ia Iki St,Wailuku,1295000,45366,47,1502,SLD,1295000,7897,SF,45413,1320000,96793
401718,105 Pua Kalaunu Loop,Wailuku,1290000,45384,162,1638,ACT,1322640,7074,SF,,,96793
401704,82 Pua Kalaunu Loop,Wailuku,1323000,45383,163,1529,PNDNS,1323000,7514,SF,,,96793
400920,111 Pua Kalaunu Loop,Wailuku,1323080,45310,207,1638,SLD,1323080,7179,SF,45517,1323080,96793
401714,90 Pua Kalaunu Loop,Wailuku,1324000,45384,162,1529,PNDNS,1324000,7684,SF,,,96793
399363,215 Hololani St,Pukalani,1499000,45119,390,1950,SLD,1375000,14871,SF,45509,1325000,96768
402519,524 Kaimana St,Kahului,1650000,45453,81,1507,SLD,1395000,7514,SFD,45534,1325000,96732
403237,2170 KAHOOKELE St,Wailuku,1325000,45524,22,1093,ACT,1325000,6325,SF,,,96793
401330,91 Kumulaau Ohia Loop,Wailuku,1325122,45350,62,1860,SLD,1325122,5850,SF,45412,1325122,96793
400130,177 Pua Kalaunu Loop,Wailuku,1317000,45229,122,1529,SLD,1317000,9579,SF,45351,1327000,96793
400078,171 Pua Kalaunu Loop,Wailuku,1324000,45222,115,1596,SLD,1324000,9609,SF,45337,1328922,96793
400600,159 Pua Kalaunu Loop,Wailuku,1329000,45278,92,1638,SLD,1329000,9753,SF,45370,1329000,96793
401706,76 Pua Kalaunu Loop,Wailuku,1329000,45383,163,1596,PNDNS,1329000,7584,SF,,,96793
401213,41 Akalei Pl,Kahului,1495000,45337,97,3348,SLD,1445000,7457,SF,45434,1330000,96732
402517,70 Pua Kalaunu Loop,Wailuku,1340000,45451,95,1529,PNDNS,1340000,7501,SF,,,96793
402473,145 Oluea Cir,Kihei,1380000,45448,77,1322,ACT,1340000,4722,SF,,,96753
400359,657 Mapuana Pl,Wailuku,1449000,45257,72,1783,SLD,1449000,11748,SF,45329,1340000,96793
400716,153 Pua Kalaunu Loop,Wailuku,1341000,45289,102,1596,SLD,1341000,11587,SF,45391,1341000,96793
400079,183 Pua Kalaunu Loop,Wailuku,1336000,45222,99,1596,SLD,1336000,10206,SF,45321,1342581,96793
400866,124 Pua Kalaunu Loop,Wailuku,1297000,45303,165,1638,SLD,1297000,8128,SF,45468,1344776,96793
402525,64 Pua Kalaunu Loop,Wailuku,1347000,45452,94,1529,PNDNS,1347000,7545,SF,,,96793
403017,355 Laniuma Pl,Wailuku,1375000,45500,46,1638,ACT,1348000,6656,SF,,,96793
402583,165 Waikoloa Rd,Hana,1349000,45457,89,1318,ACT,1349000,18731,SF,,,96713
402319,1808 Malama St,Kihei,1399000,45436,90,1660,ACT,1349000,7510,SF,,,96753
401935,890 Makani Rd,Pukalani,1339000,45406,113,1756,SLD,1339000,18578,SFD,45519,1349000,96768
400200,59 POLALE St,Kihei,1400000,45239,43,1780,SLD,1349900,4086,SF,45282,1349900,96753
400221,15 HOKU Pl,Paia,1399000,45241,32,1141,SLD,1399000,4548,SF,45273,1350000,96779
399578,592 Pili Loko St,Paia,1250000,45154,29,1556,SLD,1250000,6887,SF,45183,1350000,96779
401982,289 Nehu Pl,Kihei,1395000,45410,58,1869,SLD,1295000,9082,SF,45468,1350000,96753
401831,5435 Lower Kula Rd,Kula,1475000,45397,102,2792,SLD,1475000,23697,SF,45499,1350000,96790
400035,125 Waiapo Pl,Kihei,1400000,45217,93,1560,SLD,1375000,7253,SF,45310,1350000,96753
400563,19 Nanakula Pl,Wailuku,1395000,45275,67,1696,SLD,1395000,11570,SF,45342,1350000,96793
396197,2594 Puuomalei Rd,Haiku,1495000,44732,632,768,SLD,1465000,111078,SF,45364,1350000,96768
401770,11 Keola Pl,Makawao,1375000,45390,35,1450,SLD,1375000,11169,SFD,45425,1350000,96768
402166,2730 Keikilani St,Makawao,1425000,45425,121,1748,PNDS,1350000,7993,SFD,,,96768
400975,26 Luna Kia Pl,Wailuku,1559000,45309,120,1581,SLD,1350000,7000,SF,45429,1350000,96793
403162,1039 Ulele St,Makawao,1350000,45516,30,2380,ACT,1350000,10916,SF,,,96768
400904,117 Pua Kalaunu Loop,Wailuku,1352115,45309,176,1998,SLD,1352115,7379,SF,45485,1352115,96793
401752,87 Pua Kalaunu Loop,Wailuku,1358880,45388,158,1744,PNDNS,1358880,6669,SF,,,96793
399579,100 Hohani Pl,Haiku,1500000,45153,37,1320,SLD,1500000,93349,SF,45190,1360000,96708
400395,11 Olina St,Kahului,1360000,45221,39,1941,SLD,1360000,9727,SF,45260,1360000,96732
401751,93 Pua Kalaunu Loop,Wailuku,1364880,45388,158,1744,PNDNS,1364880,6774,SF,,,96793
403376,173 Laau Loke Loop,Wailuku,1365000,45538,8,1529,PNDNS,1365000,6990,SF,,,96793
403377,155 Laau Loke Loop,Wailuku,1367000,45538,8,1529,PNDNS,1367000,7441,SF,,,96793
402549,143 Ka Ikena Loop,Wailuku,1386000,45401,133,1739,SLD,1386000,10973,SF,45534,1370000,96793
402528,63 Pua Kalaunu Loop,Wailuku,1351000,45453,93,1744,ACT,1374015,6133,SF,,,96793
403247,46 Maunaleo Pl,Wailuku,1374995,45525,21,1874,ACT,1374995,7383,SF,,,96793
402861,545 Halalai Pl,Kihei,1375000,45484,62,1932,ACT,1375000,7971,SF,,,96753
402529,59 Pua Kalaunu Loop,Wailuku,1375000,45453,93,1744,PNDNS,1375000,7092,SF,,,96793
401606,123 Baldwin Ave,Paia,1500000,45373,173,1284,ACT,1375000,9867,SF,,,96779
400846,261 Maka Hou Loop,Wailuku,1375000,45260,43,1906,SLD,1375000,6804,SF,45303,1375000,96793
399854,22 Olina St,Kahului,1325000,45194,32,2003,SLD,1325000,7227,SF,45226,1375000,96793
403368,221 Laau Loke Loop,Wailuku,1376000,45538,8,1596,PNDNS,1376000,8008,SF,,,96793
403415,179 Laau Loke Loop,Wailuku,1377000,45544,2,1638,PNDNS,1377000,7229,SF,,,96793
401664,96 Pua Kalaunu Loop,Wailuku,1325000,45378,160,1596,SLD,1325000,7789,SF,45538,1381619,96793
401524,83 Poloula St,Makawao,1385000,44747,617,2280,SLD,1385000,8250,SF,45364,1385000,96768
401753,81 Pua Kalaunu Loop,Wailuku,1356945,45388,158,1744,ACT,1385020,6543,SF,,,96793
402526,75 Pua Kalaunu Loop,Wailuku,1362000,45453,93,1744,ACT,1388990,6395,SF,,,96793
403378,215 Laau Loke Loop,Wailuku,1389000,45538,8,1638,PNDNS,1389000,7561,SF,,,96793
400668,64 Oluea Cir,Kihei,1389000,45287,22,1240,SLD,1389000,5741,SF,45309,1389000,96753
400294,50 Olina St,Kahului,1299000,45249,54,1941,SLD,1299000,7427,SF,45303,1389000,96732-3701
401656,3810 Lower Honoapiilani Rd,Lahaina,1390000,45326,53,956,SLD,1390000,43847,SF,45379,1390000,96761
399144,16 EHU Rd,Makawao,1390000,45094,111,2496,SLD,1390000,91067,SF,45205,1390000,96768
402435,1760 Malama St,Kihei,1390000,45446,100,1625,ACT,1390000,7745,SHO,,,96753
400332,3808 Lower Honoapiilani Rd,Lahaina,1390000,45233,19,956,SLD,1390000,43847,SF,45252,1390000,96761
399893,717 Lower Kimo Dr,Kula,1395000,45198,41,1296,SLD,1395000,104892,SF,45239,1395000,96790
402569,18 Luna Kia Pl,Wailuku,1495000,45455,91,1799,PNDNS,1395000,7109,SF,,,96793
402765,349 S Kihei Rd,Kihei,1395000,45474,72,1168,ACT,1395000,33890,SF,,,96753
397753,0 Haliimaile Rd,Makawao,1395000,44925,521,2082,SLD,1395000,7532,SF,45446,1395000,96768
397752,97 Poloahilani St,Makawao,1395000,44925,602,2095,SLD,1395000,7497,SF,45527,1395000,96768
400451,174 Maiaku St,Makawao,1395000,45265,281,1960,ACT,1395000,7649,SF,,,96768
400455,90 Hakuhee Way,Wailuku,1795000,45265,281,2140,ACT,1395000,189486,SF,,,96793
397763,0 Haliimaile Rd,Makawao,1395000,44925,621,2082,PNDS,1395000,7854,SF,,,96768
401670,340 Makawao Ave,Makawao,1395000,45380,53,1604,SLD,1395000,47498,SFD,45433,1395500,96768
401158,80 Waiapo St,Kihei,1550000,45334,212,1560,ACT,1399000,5872,SF,,,96753
403067,99 NOKEKULA Loop,Wailuku,1399900,45506,40,2154,ACT,1399900,8512,SF,,,96793
402424,230 AINAKULA Rd,Kula,1900000,45445,101,1879,PNDS,1399999,6403,SF,,,96790
401188,800 Hana Hwy,Hana,1400000,45336,210,576,ACT,1400000,43560,SF,,,96713
401410,546 Melemele St,Wailuku,1549000,45356,49,2042,SLD,1549000,10001,SF,45405,1400000,96793
403031,648 Kaae Rd,Wailuku,1400000,45502,44,1216,ACT,1400000,55670,SF,,,96793
402111,2815 Palalani St,Pukalani,1350000,45421,40,2572,SLD,1350000,11818,SF,45461,1400000,96768
402910,56 Hanauana Rd,Haiku,1400000,45489,57,1000,PNDS,1400000,87120,SF,,,96708
401791,193 Oluea Cir,Kihei,1499999,45392,93,2298,SLD,1475000,5593,SF,45485,1400000,96753
